timestamp,tank,phase,level_m,volume_m3,status,inflow_m3,outflow_m3
2026-05-06 03:30:00,TK-03,一期,19.94943710095191,100276.8080633635,外输,0.0,88.67488211762992
2026-05-06 03:30:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 03:30:00,TK-05,二期,19.955529210153532,111116.18288520923,备用,0.0,0.0
2026-05-06 03:30:00,TK-06,二期,19.954826871217147,111112.27212840189,备用,0.0,0.0
2026-05-06 03:45:00,TK-01,一期,19.967064369403587,100365.41237867653,备用,0.0,0.0
2026-05-06 03:45:00,TK-02,一期,19.949421309906548,100276.72868891213,外输,0.0,88.71709218513735
2026-05-06 03:45:00,TK-03,一期,19.94943710095191,100276.8080633635,备用,0.0,0.0
2026-05-06 03:45:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 03:45:00,TK-05,二期,19.955529210153532,111116.18288520923,备用,0.0,0.0
2026-05-06 03:45:00,TK-06,二期,19.954826871217147,111112.27212840189,备用,0.0,0.0
2026-05-06 04:00:00,TK-01,一期,19.948130615550518,100270.24095146103,外输,0.0,95.17142721548599
2026-05-06 04:00:00,TK-02,一期,19.949421309906548,100276.72868891213,备用,0.0,0.0
2026-05-06 04:00:00,TK-03,一期,19.94943710095191,100276.8080633635,备用,0.0,0.0
2026-05-06 04:00:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 04:00:00,TK-05,二期,19.955529210153532,111116.18288520923,备用,0.0,0.0
2026-05-06 04:00:00,TK-06,二期,19.954826871217147,111112.27212840189,备用,0.0,0.0
2026-05-06 04:15:00,TK-01,一期,19.948130615550518,100270.24095146103,备用,0.0,0.0
2026-05-06 04:15:00,TK-02,一期,19.949421309906548,100276.72868891213,备用,0.0,0.0
2026-05-06 04:15:00,TK-03,一期,19.94943710095191,100276.8080633635,备用,0.0,0.0
2026-05-06 04:15:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 04:15:00,TK-05,二期,19.9384284170113,111020.96241582134,外输,0.0,95.22046938788844
2026-05-06 04:15:00,TK-06,二期,19.954826871217147,111112.27212840189,备用,0.0,0.0
2026-05-06 04:30:00,TK-01,一期,19.948130615550518,100270.24095146103,备用,0.0,0.0
2026-05-06 04:30:00,TK-02,一期,19.949421309906548,100276.72868891213,备用,0.0,0.0
2026-05-06 04:30:00,TK-03,一期,19.94943710095191,100276.8080633635,备用,0.0,0.0
2026-05-06 04:30:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 04:30:00,TK-05,二期,19.9384284170113,111020.96241582134,备用,0.0,0.0
2026-05-06 04:30:00,TK-06,二期,19.937716700540694,111016.99944311954,外输,0.0,95.27268528234985
2026-05-06 04:45:00,TK-01,一期,19.948130615550518,100270.24095146103,备用,0.0,0.0
2026-05-06 04:45:00,TK-02,一期,19.949421309906548,100276.72868891213,备用,0.0,0.0
2026-05-06 04:45:00,TK-03,一期,19.930472229527187,100181.48022217279,外输,0.0,95.32784119070621
2026-05-06 04:45:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 04:45:00,TK-05,二期,19.9384284170113,111020.96241582134,备用,0.0,0.0
2026-05-06 04:45:00,TK-06,二期,19.937716700540694,111016.99944311954,备用,0.0,0.0
2026-05-06 05:00:00,TK-01,一期,19.948130615550518,100270.24095146103,备用,0.0,0.0
2026-05-06 05:00:00,TK-02,一期,19.926539514562574,100161.71224066641,外输,0.0,115.01644824571441
2026-05-06 05:00:00,TK-03,一期,19.930472229527187,100181.48022217279,备用,0.0,0.0
2026-05-06 05:00:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 05:00:00,TK-05,二期,19.9384284170113,111020.96241582134,备用,0.0,0.0
2026-05-06 05:00:00,TK-06,二期,19.937716700540694,111016.99944311954,备用,0.0,0.0
2026-05-06 05:15:00,TK-01,一期,19.925236619609823,100155.16317632727,外输,0.0,115.07777513376573
2026-05-06 05:15:00,TK-02,一期,19.926539514562574,100161.71224066641,备用,0.0,0.0
2026-05-06 05:15:00,TK-03,一期,19.930472229527187,100181.48022217279,备用,0.0,0.0
2026-05-06 05:15:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 05:15:00,TK-05,二期,19.9384284170113,111020.96241582134,备用,0.0,0.0
2026-05-06 05:15:00,TK-06,二期,19.937716700540694,111016.99944311954,备用,0.0,0.0
2026-05-06 05:30:00,TK-01,一期,19.925236619609823,100155.16317632727,备用,0.0,0.0
2026-05-06 05:30:00,TK-02,一期,19.926539514562574,100161.71224066641,备用,0.0,0.0
2026-05-06 05:30:00,TK-03,一期,19.930472229527187,100181.48022217279,备用,0.0,0.0
2026-05-06 05:30:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 05:30:00,TK-05,二期,19.917750006546143,110905.82109259086,外输,0.0,115.14132323047633
2026-05-06 05:30:00,TK-06,二期,19.937716700540694,111016.99944311954,备用,0.0,0.0
2026-05-06 05:45:00,TK-01,一期,19.925236619609823,100155.16317632727,备用,0.0,0.0
2026-05-06 05:45:00,TK-02,一期,19.926539514562574,100161.71224066641,备用,0.0,0.0
2026-05-06 05:45:00,TK-03,一期,19.930472229527187,100181.48022217279,备用,0.0,0.0
2026-05-06 05:45:00,TK-04,一期,19.9678532757042,100369.37785425792,备用,0.0,0.0
2026-05-06 05:45:00,TK-05,二期,19.917750006546143,110905.82109259086,备用,0.0,0.0
2026-05-06 05:45:00,TK-06,二期,19.917026529524172,110901.79263490177,外输,0.0,115.20680821776482
2026-05-06 06:00:00,TK-01,一期,19.925236619609823,100155.16317632727,备用,0.0,0.0
2026-05-06 06:00:00,TK-02,一期,19.926539514562574,100161.71224066641,备用,0.0,0.0
